user_id,item_id,timestamp
3942,1182,1366502400
1510,1171,1366502400
171,1181,1366502400
1048,1123,1366502400
1825,1184,1366502400
1133,1171,1366502400
3934,1185,1366502400
3089,125,1366502400
4240,1171,1366502400
1610,1172,1366502400
2680,1173,1366502400
1998,1172,1366502400
369,1078,1366502400
2785,1181,1366502400
2743,1184,1366502400
4359,1166,1366502400
3563,1184,1366502400
1610,1184,1366502400
1610,1181,1366502400
3563,1181,1366502400
4729,1181,1366502400
3934,1172,1366502400
1998,1173,1366502400
3399,1182,1366502400
4951,1182,1366502400
2785,1172,1366502400
1991,1182,1366502400
4681,943,1366502400
4,1184,1366502400
1313,1184,1366502400
3942,1181,1366502400
5012,1185,1366502400
3366,956,1366502400
5012,1172,1366502400
4729,1182,1366502400
2742,1165,1366502400
579,1185,1366502400
2680,1181,1366502400
5063,1185,1366502400
4,1185,1366502400
3399,1185,1366502400
3793,1165,1366502400
2742,1173,1366502400
5063,1182,1366502400
1195,1181,1366502400
1825,1182,1366502400
2663,1173,1366502400
4550,1182,1366502400
97,1181,1366502400
1536,1185,1366502400
2743,1186,1366502400
1133,1185,1366502400
1313,1182,1366502400
3793,1170,1366502400
1655,1173,1366502400
1825,1186,1366502400
2121,1182,1366502400
1133,1172,1366502400
3399,1170,1366502400
2663,1182,1366502400
3934,1182,1366502400
3042,787,1366502400
4240,1173,1366502400
4841,1181,1366502400
3399,1173,1366502400
97,1185,1366502400
2955,579,1366502400
920,1182,1366502400
2771,1185,1366502400
2663,1184,1366502400
2771,1172,1366502400
1831,639,1366502400
4836,1185,1366502400
2785,1173,1366502400
3399,1181,1366502400
2121,1173,1366502400
265,1186,1366502400
4849,1185,1366502400
3934,1184,1366502400
97,1172,1366502400
1313,1172,1366502400
1610,1185,1366502400
3793,1166,1366502400
2785,1184,1366502400
5012,1181,1366502400
1133,1173,1366502400
1991,1185,1366502400
1687,1184,1366502400
1133,1184,1366502400
1918,421,1366502400
369,259,1366502400
4664,1181,1366502400
1325,1184,1366502400
4233,461,1366502400
460,886,1366502400
2680,1182,1366502400
4751,956,1366502400
4729,1185,1366502400
4,1172,1366502400
3182,1181,1366588800
2995,1184,1366588800
951,1173,1366588800
2752,1184,1366588800
2280,1173,1366588800
951,1181,1366588800
3454,1177,1366588800
3696,1171,1366588800
2754,963,1366588800
2280,1185,1366588800
443,1165,1366588800
2974,403,1366588800
1992,1173,1366588800
3696,1173,1366588800
292,1185,1366588800
1509,1182,1366588800
951,1171,1366588800
3509,1182,1366588800
4944,1016,1366588800
97,1173,1366588800
3182,1173,1366588800
3954,1016,1366588800
4836,1182,1366588800
2968,1181,1366588800
1529,1184,1366588800
3509,1181,1366588800
2044,1184,1366588800
3614,1172,1366588800
3131,1122,1366588800
4977,544,1366588800
3509,1184,1366588800
1529,1185,1366588800
2143,1171,1366588800
951,1185,1366588800
2968,1171,1366588800
3182,1171,1366588800
80,886,1366588800
1529,1182,1366588800
4844,984,1366588800
80,905,1366588800
2143,1173,1366588800
4977,448,1366588800
2743,1182,1366588800
1992,1170,1366588800
577,321,1366588800
1992,1171,1366588800
1529,1173,1366588800
2968,1185,1366588800
3182,1184,1366588800
520,990,1366588800
2968,1173,1366588800
3182,1182,1366588800
1992,1168,1366588800
1509,1172,1366588800
3509,1185,1366588800
3640,1172,1366588800
125,1182,1366588800
672,1182,1366588800
2754,605,1366588800
1509,1185,1366588800
80,938,1366588800
2143,1181,1366588800
2044,1181,1366588800
5074,886,1366588800
80,940,1366588800
2143,1185,1366588800
517,1181,1366588800
2743,1181,1366588800
2143,1182,1366588800
3793,1181,1366588800
517,1185,1366588800
1529,1172,1366588800
517,1172,1366588800
2280,1172,1366588800
951,1184,1366588800
2300,1086,1366588800
2968,1184,1366588800
4849,1172,1366588800
80,823,1366588800
2974,401,1366588800
3531,450,1366588800
2968,1182,1366588800
4764,471,1366588800
1331,1110,1366588800
2188,1185,1366588800
1992,1182,1366588800
2484,1173,1366588800
2785,1182,1366588800
2968,1172,1366588800
3509,1172,1366588800
951,1172,1366588800
3463,1046,1366588800
5051,1181,1366675200
1048,965,1366675200
3617,1182,1366675200
4773,1185,1366675200
1517,1172,1366675200
3484,1172,1366675200
104,1173,1366675200
4340,1173,1366675200
125,1173,1366675200
3617,1170,1366675200
4770,162,1366675200
4553,1182,1366675200
3484,1173,1366675200
212,1173,1366675200
4849,1184,1366675200
4773,1182,1366675200
461,1165,1366675200
869,165,1366675200
125,1181,1366675200
212,1181,1366675200
4773,1181,1366675200
473,1165,1366675200
473,1167,1366675200
1517,1181,1366675200
1600,1186,1366675200
4836,1184,1366675200
2484,1185,1366675200
3617,1185,1366675200
4553,1172,1366675200
1517,1185,1366675200
473,1185,1366675200
461,1170,1366675200
212,1182,1366675200
4620,1184,1366675200
4841,1184,1366675200
4355,1173,1366675200
4553,1186,1366675200
125,1185,1366675200
212,1184,1366675200
461,1167,1366675200
461,1166,1366675200
1600,1173,1366675200
473,1170,1366675200
2608,1171,1366675200
3485,746,1366675200
5051,1172,1366675200
3617,1172,1366675200
125,1171,1366675200
461,1164,1366675200
3975,1171,1366675200
212,1185,1366675200
869,201,1366675200
5051,1184,1366675200
125,1184,1366675200
461,1168,1366675200
4340,1184,1366675200
4355,1185,1366675200
4841,1182,1366675200
5051,1173,1366675200
3617,1164,1366675200
2280,1182,1366675200
473,1164,1366675200
2995,1185,1366675200
3484,1181,1366675200
201,1173,1366675200
438,1184,1366675200
3617,1184,1366675200
3429,75,1366675200
3515,1167,1366675200
3617,1168,1366675200
2878,1016,1366675200
5051,1182,1366675200
212,1172,1366675200
1872,931,1366675200
5052,946,1366675200
4355,1171,1366675200
473,1121,1366675200
1517,1184,1366675200
2147,1171,1366675200
4553,1171,1366675200
5051,1171,1366675200
4355,1184,1366675200
5051,1183,1366675200
3484,1182,1366675200
1509,1184,1366761600
292,1184,1366761600
1272,1124,1366761600
3412,1171,1366761600
2904,903,1366761600
3609,1185,1366761600
709,1054,1366761600
4067,1184,1366761600
3609,1171,1366761600
5099,1172,1366761600
1954,46,1366761600
4474,1185,1366761600
3686,1124,1366761600
2751,786,1366761600
1089,1088,1366761600
3412,1182,1366761600
847,1135,1366761600
857,309,1366761600
3454,366,1366761600
4979,615,1366761600
1954,1088,1366761600
4474,1172,1366761600
1860,653,1366761600
810,1182,1366761600
3128,1185,1366761600
1307,457,1366761600
5099,1182,1366761600
3609,1184,1366761600
810,1184,1366761600
4943,87,1366761600
1450,634,1366761600
3545,1058,1366761600
2433,1185,1366761600
3478,343,1366761600
3412,1172,1366761600
4071,1185,1366761600
270,888,1366761600
2399,932,1366761600
3609,1164,1366761600
5105,1185,1366761600
2102,1172,1366761600
2591,1185,1366761600
1515,1172,1366761600
1247,933,1366761600
1819,653,1366761600
3284,1185,1366761600
2433,1182,1366761600
2767,1185,1366761600
794,265,1366761600
861,1136,1366761600
2971,1168,1366761600
2742,1170,1366761600
4067,1181,1366761600
4067,1185,1366761600
2422,1172,1366761600
4067,1171,1366761600
4553,1184,1366761600
2971,1184,1366761600
2032,46,1366761600
693,314,1366761600
2421,644,1366761600
4979,46,1366761600
3412,1185,1366761600
3823,1185,1366761600
4668,189,1366761600
4668,888,1366761600
3609,1172,1366761600
4668,1058,1366761600
1687,1167,1366761600
3667,50,1366761600
1548,530,1366761600
681,1182,1366761600
3958,1186,1366761600
2582,393,1366761600
4836,1172,1366761600
4474,1173,1366761600
4553,1173,1366761600
3192,809,1366761600
3454,798,1366761600
1364,569,1366761600
2742,1164,1366761600
4047,1070,1366761600
4476,1070,1366761600
2102,1173,1366761600
5045,4,1366761600
3711,813,1366761600
542,833,1366761600
2032,513,1366761600
3942,1172,1366761600
1367,419,1366761600
4067,1173,1366761600
1323,1030,1366761600
1705,1066,1366761600
3377,1124,1366761600
3787,482,1366761600
542,1030,1366761600
2685,185,1366761600
267,391,1366761600
5099,1173,1366761600
4333,313,1366761600
4411,1119,1366761600
2950,1046,1366761600
3640,1152,1366761600
1766,1173,1366761600
3412,1173,1366761600
1089,1110,1366761600
1089,275,1366761600
2250,706,1366761600
3609,1173,1366761600
4821,1160,1366761600
2825,1002,1366761600
1515,1173,1366761600
4553,1181,1366761600
4333,276,1366761600
4232,956,1366761600
2304,1160,1366761600
4573,417,1366761600
153,1173,1366761600
2433,1171,1366761600
1551,1182,1366761600
3484,1184,1366761600
1766,1185,1366761600
3812,6,1366761600
265,1182,1366761600
3412,1184,1366761600
4686,1046,1366761600
2950,1119,1366761600
4668,867,1366761600
3241,900,1366761600
3128,1172,1366761600
2709,454,1366761600
2433,1184,1366761600
1649,1086,1366761600
3192,1080,1366761600
1426,210,1366761600
5106,454,1366761600
1687,1166,1366761600
3128,1184,1366761600
1261,358,1366761600
2650,689,1366761600
4047,275,1366761600
383,320,1366761600
2650,726,1366761600
1272,287,1366761600
857,15,1366761600
1089,1002,1366761600
709,1016,1366761600
2158,399,1366761600
2950,1036,1366761600
3192,1005,1366761600
3947,1077,1366761600
70,975,1366761600
1048,859,1366761600
1261,311,1366761600
3924,225,1366848000
1642,1182,1366848000
3975,1181,1366848000
4836,1173,1366848000
4590,1057,1366848000
1895,265,1366848000
3975,1186,1366848000
2190,1185,1366848000
171,1182,1366848000
301,291,1366848000
589,1182,1366848000
963,1167,1366848000
1364,1008,1366848000
1895,191,1366848000
624,1182,1366848000
2995,1172,1366848000
4790,1171,1366848000
3975,1173,1366848000
1196,814,1366848000
2190,1172,1366848000
4790,1184,1366848000
963,1172,1366848000
4013,1061,1366848000
507,184,1366848000
4849,1173,1366848000
963,1165,1366848000
5105,1182,1366848000
292,1182,1366848000
4790,1185,1366848000
1142,1173,1366848000
1142,1181,1366848000
3975,1182,1366848000
2190,1171,1366848000
4248,419,1366848000
3923,979,1366848000
4248,474,1366848000
3454,832,1366848000
2222,1182,1366848000
4434,309,1366848000
171,1184,1366848000
4917,905,1366848000
3942,1184,1366848000
1895,403,1366848000
4118,1002,1366848000
292,1172,1366848000
4790,1181,1366848000
4123,1184,1366848000
3242,731,1366848000
2190,1184,1366848000
171,1172,1366848000
2190,1181,1366848000
3539,1002,1366848000
948,1185,1366848000
519,787,1366848000
1297,1109,1366848000
171,1185,1366848000
3848,1185,1366848000
810,1173,1366848000
4790,1172,1366848000
963,1185,1366848000
3963,1185,1366848000
2190,1173,1366848000
963,1181,1366848000
171,1171,1366848000
4434,227,1366848000
1645,901,1366848000
4123,1164,1366848000
963,1168,1366848000
4479,307,1366848000
4123,1166,1366848000
2672,1124,1366848000
963,1164,1366848000
5006,1182,1366848000
3994,1164,1366848000
1142,1172,1366848000
596,655,1366848000
1142,1184,1366848000
1627,1184,1366848000
3793,1185,1366848000
3454,1184,1366848000
810,1172,1366848000
1142,1185,1366848000
171,1173,1366848000
2190,1182,1366848000
2823,1181,1366934400
878,1185,1366934400
1023,1185,1366934400
810,1185,1366934400
3442,1185,1366934400
3225,1185,1366934400
2823,1172,1366934400
2823,1185,1366934400
3225,1181,1366934400
3284,832,1366934400
4242,1185,1366934400
3225,1173,1366934400
1795,953,1366934400
3225,1172,1366934400
806,46,1366934400
934,933,1366934400
3848,1172,1366934400
1525,1173,1366934400
810,1181,1366934400
4823,1185,1366934400
4239,1046,1366934400
3150,759,1366934400
966,971,1366934400
2495,1184,1366934400
4724,1184,1366934400
964,901,1366934400
1469,1173,1366934400
2495,1173,1366934400
507,1171,1366934400
3848,1182,1366934400
4474,1182,1366934400
507,1173,1366934400
1989,1182,1366934400
2495,1171,1366934400
3225,1184,1366934400
3225,1182,1366934400
4242,1184,1366934400
3225,1171,1366934400
1168,922,1367020800
1910,1172,1367020800
3076,1185,1367020800
2995,1173,1367020800
3047,1185,1367020800
3936,284,1367020800
2899,1172,1367020800
978,1164,1367020800
1198,318,1367020800
1587,562,1367020800
3226,1172,1367020800
2685,990,1367020800
5063,1172,1367020800
4499,1165,1367020800
3411,1014,1367020800
4639,1135,1367020800
978,1185,1367020800
1168,1108,1367020800
2899,1184,1367020800
4499,1172,1367020800
1719,46,1367020800
1297,1026,1367020800
3076,1184,1367020800
3226,1184,1367020800
4836,1181,1367020800
1617,323,1367020800
1910,1184,1367020800
5063,1184,1367020800
3442,1184,1367020800
2489,1055,1367020800
4318,233,1367020800
4499,1182,1367020800
473,1181,1367020800
3366,913,1367020800
649,1185,1367020800
3838,454,1367020800
1682,1186,1367020800
3623,427,1367020800
1630,359,1367020800
4849,1182,1367020800
2899,1173,1367020800
2489,1047,1367020800
1719,615,1367020800
1298,1163,1367020800
4499,1171,1367020800
1297,862,1367020800
3016,227,1367020800
473,1172,1367020800
4292,1110,1367020800
3848,1173,1367020800
1910,1185,1367020800
244,1168,1367020800
439,1002,1367020800
3731,1182,1367020800
854,179,1367020800
3226,1173,1367020800
3226,1182,1367020800
4499,1167,1367020800
1719,125,1367020800
1910,1173,1367020800
1404,1185,1367020800
3226,1165,1367020800
2128,1181,1367020800
3226,1164,1367020800
978,1168,1367020800
2006,1124,1367107200
4986,902,1367107200
3273,1166,1367107200
3365,906,1367107200
4410,899,1367107200
1178,1185,1367107200
3600,1182,1367107200
124,298,1367107200
2958,1109,1367107200
2742,46,1367107200
3600,1185,1367107200
4592,571,1367107200
5122,886,1367107200
3338,953,1367107200
715,369,1367107200
1309,872,1367107200
5093,1161,1367107200
3219,454,1367107200
1766,1171,1367107200
712,454,1367107200
4670,1173,1367107200
1178,1184,1367107200
4519,1184,1367107200
3273,1165,1367107200
1699,143,1367107200
807,1184,1367107200
2428,1071,1367107200
1178,1173,1367107200
561,886,1367107200
3935,1185,1367107200
502,1144,1367107200
2203,423,1367107200
3273,1170,1367107200
3753,350,1367107200
3935,1122,1367107200
1017,1184,1367107200
3444,337,1367107200
507,275,1367107200
3212,653,1367107200
446,1016,1367107200
3600,1172,1367107200
3542,612,1367107200
3867,403,1367107200
385,65,1367107200
2786,902,1367107200
2786,976,1367107200
549,612,1367107200
968,1086,1367107200
2830,982,1367107200
2402,1086,1367107200
3753,907,1367107200
3976,1186,1367107200
894,1177,1367107200
3753,48,1367107200
477,1174,1367107200
885,1185,1367107200
3528,647,1367107200
4519,1185,1367107200
3144,529,1367107200
1517,1173,1367107200
2402,1046,1367107200
4670,1182,1367107200
1897,1185,1367107200
3802,461,1367107200
2109,291,1367107200
909,417,1367107200
4319,1124,1367107200
2295,392,1367107200
163,454,1367107200
3273,1164,1367107200
4519,1182,1367107200
3338,1124,1367107200
4857,778,1367107200
4670,1181,1367107200
2960,1172,1367107200
4509,145,1367107200
3602,1182,1367107200
3602,1181,1367107200
1852,459,1367107200
4592,204,1367107200
3298,633,1367107200
2165,411,1367107200
1397,1058,1367107200
3935,1184,1367107200
2118,857,1367107200
3338,525,1367107200
3602,1184,1367107200
307,496,1367107200
890,418,1367107200
4117,1182,1367107200
1879,454,1367107200
4670,1172,1367107200
3365,1088,1367107200
1128,1088,1367107200
1897,1181,1367107200
2958,1096,1367107200
389,1186,1367107200
2978,605,1367107200
3282,327,1367107200
1017,1172,1367107200
1593,1135,1367107200
2006,887,1367107200
3935,1181,1367107200
3324,660,1367107200
807,1185,1367107200
2101,1002,1367107200
1517,1182,1367107200
4177,931,1367107200
2163,1181,1367107200
5105,1184,1367107200
334,403,1367107200
2109,60,1367107200
1017,1185,1367107200
3365,886,1367107200
4982,1186,1367107200
1468,1058,1367107200
4322,454,1367107200
3273,1168,1367107200
4580,124,1367107200
5122,719,1367107200
4192,318,1367107200
3365,1046,1367107200
2452,1106,1367107200
1718,1136,1367107200
2781,57,1367107200
4445,1182,1367107200
4973,456,1367107200
5049,227,1367107200
2429,57,1367107200
4689,9,1367107200
1897,1182,1367107200
5127,847,1367107200
2964,886,1367193600
5074,971,1367193600
4129,1172,1367193600
760,685,1367193600
1754,832,1367193600
4583,480,1367193600
2031,1172,1367193600
4242,1173,1367193600
4519,1173,1367193600
4586,112,1367193600
1143,594,1367193600
2179,907,1367193600
4367,475,1367193600
4242,1172,1367193600
3299,474,1367193600
2031,1164,1367193600
3013,489,1367193600
5104,839,1367193600
2964,901,1367193600
3952,474,1367193600
2222,1173,1367193600
2031,1181,1367193600
760,530,1367193600
4575,454,1367193600
4583,1124,1367193600
4583,423,1367193600
152,1185,1367193600
3808,1181,1367193600
894,1155,1367193600
552,743,1367193600
4129,1184,1367193600
4129,1185,1367193600
2031,529,1367193600
4242,1182,1367193600
4519,1181,1367193600
4129,1182,1367193600
282,1184,1367193600
571,451,1367193600
917,454,1367193600
3935,1121,1367193600
1839,143,1367193600
2783,1186,1367193600
4129,1173,1367193600
837,1181,1367193600
4985,1135,1367193600
3258,1182,1367280000
381,1002,1367280000
690,1046,1367280000
780,1197,1367280000
3573,57,1367280000
3214,781,1367280000
1160,219,1367280000
2851,736,1367280000
4931,770,1367280000
3903,1124,1367280000
3214,899,1367280000
3258,1185,1367280000
1437,475,1367280000
2866,1047,1367280000
978,1172,1367280000
1873,9,1367280000
3464,741,1367280000
381,454,1367280000
3258,1181,1367280000
3258,1172,1367280000
3359,1135,1367280000
4791,886,1367280000
3088,1167,1367280000
3008,1185,1367280000
3859,1171,1367280000
3258,1173,1367280000
1604,1136,1367280000
1326,1136,1367280000
2866,888,1367280000
3950,865,1367280000
3916,1172,1367280000
1992,1167,1367280000
3088,1166,1367280000
1160,125,1367280000
3214,928,1367366400
4589,872,1367366400
1710,1107,1367366400
3214,940,1367366400
2282,1115,1367366400
85,786,1367366400
1634,1161,1367366400
5029,92,1367366400
2879,87,1367366400
5085,316,1367366400
1373,1173,1367366400
609,525,1367366400
4823,1182,1367366400
3117,124,1367366400
4688,362,1367366400
4724,1161,1367366400
2708,912,1367366400
1962,1135,1367366400
2708,482,1367366400
3214,887,1367366400
4968,628,1367366400
225,1186,1367366400
548,395,1367366400
2222,1172,1367366400
1754,1165,1367366400
1616,461,1367366400
85,813,1367366400
2697,1182,1367366400
4544,69,1367366400
3214,48,1367366400
2803,20,1367366400
85,1110,1367366400
2934,1120,1367366400
2943,1101,1367366400
1373,1185,1367366400
3008,1184,1367366400
214,702,1367366400
4504,929,1367366400
3008,1182,1367366400
3214,69,1367366400
85,505,1367366400
1423,1185,1367366400
2224,1185,1367366400
85,169,1367366400
1329,1184,1367366400
1352,902,1367366400
4544,899,1367366400
978,1165,1367366400
3835,1165,1367452800
2189,1185,1367452800
190,1042,1367452800
4720,1184,1367452800
3139,1173,1367452800
3151,837,1367452800
2715,1173,1367452800
1940,1185,1367452800
4494,266,1367452800
1446,1185,1367452800
617,1136,1367452800
2878,873,1367452800
3549,1048,1367452800
3008,1173,1367452800
4720,1171,1367452800
991,1046,1367452800
2715,1182,1367452800
1624,318,1367452800
980,187,1367452800
2335,722,1367452800
4225,811,1367452800
4498,1068,1367452800
3762,832,1367452800
4507,402,1367452800
2659,558,1367452800
2449,1002,1367452800
3151,899,1367452800
3916,1173,1367452800
2205,1136,1367452800
4229,1185,1367452800
2563,832,1367452800
3424,1136,1367539200
980,457,1367539200
2321,1184,1367539200
4238,751,1367539200
1423,1165,1367539200
3626,887,1367539200
2321,1185,1367539200
2741,653,1367539200
482,1045,1367539200
147,840,1367539200
1423,1164,1367539200
2320,688,1367539200
2995,1171,1367539200
70,1174,1367539200
3505,1182,1367539200
2321,1164,1367539200
3450,1185,1367539200
147,1124,1367539200
1423,1173,1367539200
4161,370,1367539200
2270,529,1367539200
4297,917,1367539200
2321,1168,1367539200
2321,1182,1367539200
3255,1181,1367539200
3115,1185,1367539200
2509,1185,1367539200
3262,990,1367539200
3719,888,1367625600
1290,1058,1367625600
5001,46,1367625600
4910,210,1367625600
1425,615,1367625600
4997,1173,1367625600
211,995,1367625600
2127,1050,1367625600
3798,971,1367625600
3719,900,1367625600
2263,847,1367625600
1065,1002,1367625600
2304,1031,1367625600
1852,847,1367625600
779,1168,1367625600
2245,1110,1367625600
4997,1182,1367625600
822,364,1367625600
315,46,1367625600
1640,888,1367625600
1572,1119,1367625600
147,316,1367625600
5001,364,1367625600
2252,1058,1367625600
3943,50,1367625600
318,145,1367625600
4826,1182,1367625600
2995,1182,1367625600
2545,1181,1367625600
765,96,1367625600
3454,714,1367625600
2241,886,1367625600
2960,1182,1367625600
1065,1058,1367625600
2222,1184,1367625600
3330,454,1367625600
3330,916,1367625600
1572,886,1367625600
1830,1112,1367625600
2696,1123,1367625600
4874,899,1367625600
1550,268,1367625600
1152,1173,1367625600
4800,1182,1367625600
482,1076,1367625600
3330,1060,1367625600
462,16,1367625600
3779,1088,1367625600
1282,321,1367625600
556,490,1367625600
3818,1035,1367625600
3719,1004,1367625600
2259,1036,1367625600
765,467,1367625600
2236,425,1367625600
308,956,1367625600
4997,1186,1367625600
1637,933,1367625600
4826,1184,1367625600
4971,474,1367625600
740,953,1367625600
3494,185,1367625600
765,470,1367625600
2924,936,1367625600
2888,902,1367625600
3661,318,1367625600
2244,1051,1367625600
4409,1186,1367625600
2168,1138,1367625600
2888,1181,1367625600
1574,1046,1367625600
2244,945,1367625600
2696,932,1367625600
1152,1171,1367625600
533,940,1367625600
1196,39,1367625600
2298,902,1367625600
2696,1098,1367625600
1574,872,1367625600
2696,1044,1367625600
148,953,1367625600
1664,1124,1367625600
3346,795,1367625600
1778,633,1367625600
2545,1164,1367625600
2263,1171,1367625600
394,749,1367625600
3661,962,1367625600
4403,956,1367625600
1943,1097,1367625600
3798,1046,1367625600
2960,1185,1367625600
1019,978,1367625600
4826,1185,1367625600
1802,457,1367625600
328,653,1367625600
2908,1165,1367625600
2245,1161,1367625600
1152,1181,1367625600
2281,1070,1367625600
3046,1008,1367625600
4494,267,1367625600
3719,892,1367625600
2725,653,1367625600
3943,1124,1367625600
4826,1173,1367625600
61,786,1367625600
3346,199,1367625600
3046,933,1367625600
1152,1172,1367625600
3890,1046,1367625600
3719,901,1367625600
3566,933,1367625600
3908,392,1367625600
3750,1054,1367625600
61,1058,1367625600
2286,1181,1367625600
969,150,1367625600
625,813,1367625600
2067,189,1367625600
766,890,1367625600
1944,1124,1367625600
5126,1016,1367712000
5108,681,1367712000
4977,510,1367712000
4320,1105,1367712000
5108,81,1367712000
2120,143,1367712000
3162,1124,1367712000
5076,50,1367712000
685,1172,1367712000
1609,1110,1367712000
1872,1204,1367712000
3713,1134,1367712000
1028,1110,1367712000
1838,1002,1367712000
312,680,1367712000
770,144,1367712000
364,714,1367712000
5126,1005,1367712000
3713,1169,1367712000
1023,1172,1367712000
1213,46,1367712000
1213,653,1367712000
2564,724,1367712000
916,46,1367712000
312,679,1367712000
4341,895,1367712000
5108,98,1367712000
5108,127,1367712000
940,454,1367712000
1023,1184,1367712000
2564,929,1367712000
1609,1179,1367712000
5108,163,1367712000
3743,653,1367712000
685,1185,1367712000
1928,458,1367798400
1552,829,1367798400
2369,1168,1367798400
2018,785,1367798400
1227,360,1367798400
3547,1182,1367798400
685,1182,1367798400
5073,650,1367798400
262,1184,1367798400
2816,1110,1367798400
552,238,1367798400
2816,1059,1367798400
777,1181,1367798400
3555,1182,1367798400
3555,1183,1367798400
3547,1171,1367798400
2018,505,1367798400
3547,1184,1367798400
3498,965,1367798400
2369,1165,1367798400
3547,1185,1367798400
3547,1172,1367798400
2058,1070,1367798400
3547,1173,1367798400
777,1173,1367798400
262,1181,1367798400
4016,787,1367798400
777,1172,1367798400
3954,1182,1367798400
2299,1066,1367798400
4432,767,1367798400
859,1171,1367884800
2644,1173,1367884800
2644,1166,1367884800
859,1184,1367884800
4592,866,1367884800
1025,253,1367884800
738,852,1367884800
2644,1184,1367884800
859,1181,1367884800
3994,1172,1367884800
2087,1016,1367884800
2178,1185,1367884800
2644,1182,1367884800
1028,1080,1367884800
2615,814,1367884800
738,913,1367884800
659,940,1367884800
1599,888,1367884800
1808,1002,1367884800
4763,905,1367884800
765,100,1367884800
2644,1170,1367884800
765,178,1367884800
2644,1167,1367884800
4876,1173,1367884800
1949,899,1367884800
3994,1171,1367884800
859,1185,1367884800
4333,963,1367884800
2620,1088,1367884800
1949,872,1367884800
859,1172,1367884800
2644,1165,1367884800
859,1182,1367884800
4763,931,1367884800
2644,1185,1367884800
2178,185,1367884800
5127,1184,1367884800
859,1173,1367884800
2644,1164,1367884800
4028,1136,1367884800
715,628,1367971200
2509,1172,1367971200
2020,1184,1367971200
3914,886,1367971200
2020,1181,1367971200
2509,1184,1367971200
2014,901,1367971200
848,627,1367971200
368,276,1367971200
4498,872,1367971200
2020,1182,1367971200
497,1182,1367971200
2020,1164,1367971200
4498,210,1367971200
1742,1173,1368057600
3741,1173,1368057600
4230,1185,1368057600
1034,1171,1368057600
4265,390,1368057600
729,650,1368057600
2818,1185,1368057600
849,1184,1368057600
2629,901,1368057600
4230,1172,1368057600
2020,1170,1368057600
849,1185,1368057600
4230,1184,1368057600
2835,982,1368057600
3741,1181,1368057600
4230,1181,1368057600
2020,1168,1368057600
3741,1184,1368057600
4151,557,1368057600
2818,1171,1368057600
4675,691,1368057600
2509,1182,1368057600
2421,1173,1368057600
3955,1152,1368057600
2509,1173,1368057600
3741,1182,1368057600
2020,1171,1368057600
3741,1186,1368057600
849,1181,1368057600
4230,1173,1368057600
849,1173,1368057600
849,1172,1368057600
2756,1008,1368057600
2020,1167,1368057600
849,1182,1368057600
2551,1124,1368144000
2485,1185,1368144000
976,101,1368144000
2763,1186,1368144000
2322,1181,1368144000
2322,1186,1368144000
1217,549,1368144000
414,418,1368144000
3271,1110,1368144000
2322,1173,1368144000
3055,1161,1368144000
4327,1008,1368144000
2072,1106,1368144000
886,823,1368144000
715,1173,1368144000
4765,535,1368144000
138,1195,1368144000
4681,1092,1368144000
2763,1164,1368144000
4426,931,1368144000
3675,701,1368144000
552,256,1368144000
1074,318,1368144000
3602,1185,1368144000
862,839,1368144000
2845,1174,1368144000
2763,225,1368144000
502,615,1368144000
2025,1185,1368144000
2322,1172,1368144000
1857,1172,1368144000
2922,866,1368144000
292,1173,1368144000
2551,423,1368144000
4832,125,1368144000
2910,1002,1368144000
4622,321,1368144000
4327,1030,1368144000
2355,1181,1368144000
4394,1027,1368144000
2551,840,1368144000
2401,1161,1368144000
1037,1161,1368144000
2520,347,1368144000
1899,75,1368144000
2855,1169,1368144000
2922,895,1368144000
19,653,1368144000
2355,1172,1368144000
3968,681,1368144000
1528,868,1368144000
2595,653,1368144000
3249,447,1368144000
619,1184,1368144000
4426,1182,1368144000
1857,1182,1368144000
3741,1171,1368144000
4622,191,1368144000
3471,902,1368144000
3009,903,1368144000
2415,867,1368144000
2072,881,1368144000
201,1172,1368144000
1227,454,1368144000
794,191,1368144000
3055,1058,1368144000
1548,474,1368144000
953,1172,1368144000
2121,1184,1368144000
4289,46,1368144000
886,890,1368144000
1528,690,1368144000
4487,872,1368144000
2072,1055,1368144000
862,591,1368144000
4183,1124,1368144000
2808,1124,1368144000
2763,1181,1368144000
4809,162,1368144000
2322,1184,1368144000
2624,907,1368144000
4479,316,1368144000
3239,48,1368144000
19,143,1368144000
2565,46,1368144000
468,454,1368144000
2355,1184,1368144000
2797,907,1368144000
4799,902,1368144000
2322,1182,1368144000
3675,45,1368144000
2763,1170,1368144000
4346,454,1368144000
3423,50,1368144000
976,888,1368144000
1846,907,1368144000
1940,458,1368144000
2749,653,1368144000
3363,1160,1368230400
1038,1181,1368230400
439,1046,1368230400
1038,1184,1368230400
1861,1171,1368230400
1216,1002,1368230400
3782,1002,1368230400
1401,1179,1368230400
2355,1173,1368230400
2355,1171,1368230400
3785,832,1368230400
4659,1088,1368230400
3754,1172,1368230400
4452,125,1368230400
3896,238,1368230400
2421,1185,1368230400
4757,903,1368230400
3382,1047,1368230400
2158,405,1368230400
1130,1008,1368230400
355,454,1368230400
746,850,1368230400
1705,912,1368230400
3723,296,1368230400
3222,888,1368230400
3070,742,1368230400
275,901,1368230400
42,899,1368230400
2603,989,1368230400
